agent_file,agent_class,niche,x,y,fitness,sample
magev3,M,most_fit,14,6,15.166666666666666,[-6.30930064220375, 3.091874348044037, -6.790822546926796, -4.378467750148789, -0.8574207485421077, 9.089306035290257, 8.03074509395254, 6.504327063311184, 9.965734991863016, -4.592153540775539, -2.6633526968654087, -9.440514068705866, -9.354643495575266, -0.6833605761973534, 3.761689862095949, 6.369749949507067, -1.1518607311441968, 0.5478485048174786, 1.548645735116839, -3.437208480581903, -7.424767157011272]
magev3,M,biggest_hand,18,4,6.416666666666667,[-3.7895195469068916, 7.233305338110927, -6.44370527730165, -6.592017298218038, 6.074389640417628, 0.7287295952494119, 4.045296307772151, 7.510912603693651, -4.128117049353408, -2.5636213850272433, -4.002385851951815, -1.3542751137862545, -2.5246078675526125, 5.828771096101498, 8.54875667713599, -8.203244825521018, -5.149470575959367, -5.449238487978009, -7.529806543912128, -1.356287093347607, -7.42309134056979]
magev3,M,smallest_hand,12,12,5.25,[-8.28002349243777, -2.161677462435174, -1.7395174104517466, -0.248097568208971, 5.825812413981506, -1.185693526352079, 4.464736065991598, 7.054027769682637, -7.6931941044409635, 0.07331907687143513, 3.0807972823722913, 7.677797747827569, -3.1206440855228523, -2.6055963433899816, -2.076253056841173, 2.820899560608673, -7.417150050119954, 6.976452353209893, 8.654813708275277, 4.536174744124628, -6.003991250506571]
magev3,M,most_turns,14,12,5.708333333333333,[-8.28002349243777, -2.161677462435174, -1.7395174104517466, -0.248097568208971, 5.825812413981506, -1.185693526352079, 4.464736065991598, 7.054027769682637, -7.6931941044409635, 0.07331907687143513, 3.0807972823722913, 7.677797747827569, -3.1206440855228523, -2.6055963433899816, -2.076253056841173, 2.820899560608673, -7.417150050119954, 6.976452353209893, 8.654813708275277, 4.536174744124628, -6.003991250506571]
magev3,M,least_turns,16,4,7.541666666666667,[-6.30930064220375, 3.091874348044037, -6.790822546926796, -4.378467750148789, -0.8574207485421077, 9.089306035290257, 8.03074509395254, 6.504327063311184, 9.965734991863016, -4.592153540775539, -2.6633526968654087, -9.440514068705866, -9.354643495575266, -0.6833605761973534, 3.761689862095949, 6.369749949507067, -1.1518607311441968, 0.5478485048174786, 1.548645735116839, -3.437208480581903, -7.424767157011272]
hunterv3,H,most_fit,11,6,11.833333333333334,[-4.058971271031244, 2.1097634416195774, -1.8912384626642584, -0.05767500466243369, -1.6842945838523846, 7.262959220816892, 3.1318965653591295, 3.99463564279354, 9.901794307893734, 2.0026365717083667, 4.506207187306231, 9.159092434572809, 0.39961053565188465, -2.7335121257341033, 0.43248792231032773, -2.713591214930224, -1.0126169802546432, 6.444766518351983, 9.434699741664662, 3.6748772341665, 5.300157254256423]
hunterv3,H,biggest_hand,19,3,2.7916666666666665,[-0.6277310834592686, 2.9269367056458826, 0.30387622781513635, 0.43115769986120256, -0.6768046411818389, 9.953221112809707, 6.926847611618413, 7.508314294218028, -1.6698217915190732, -3.724788336435787, 0.9780934296709383, 3.5603499541912154, -3.688564215409304, -7.708285317073827, 8.905520842075244, 1.114754170094212, 8.150946752603886, -9.597424977191801, -6.483975462820957, -9.867025199752156, 2.2758624941699708]
hunterv3,H,smallest_hand,9,8,3.625,[-4.058971271031244, 2.1097634416195774, -1.8912384626642584, -0.05767500466243369, -1.6842945838523846, 7.262959220816892, 3.1318965653591295, 3.99463564279354, 9.901794307893734, 2.0026365717083667, 4.506207187306231, 9.159092434572809, 0.39961053565188465, -2.7335121257341033, 0.43248792231032773, -2.713591214930224, -1.0126169802546432, 6.444766518351983, 9.434699741664662, 3.6748772341665, 5.300157254256423]
hunterv3,H,most_turns,13,11,5.25,[-4.058971271031244, 2.1097634416195774, -1.8912384626642584, -0.05767500466243369, -1.6842945838523846, 7.262959220816892, 3.1318965653591295, 3.99463564279354, 9.901794307893734, 2.0026365717083667, 4.506207187306231, 9.159092434572809, 0.39961053565188465, -2.7335121257341033, 0.43248792231032773, -2.713591214930224, -1.0126169802546432, 6.444766518351983, 9.434699741664662, 3.6748772341665, 5.300157254256423]
hunterv3,H,least_turns,16,2,4.791666666666667,[-0.6277310834592686, 2.9269367056458826, 0.30387622781513635, 0.43115769986120256, -0.6768046411818389, 9.953221112809707, 6.926847611618413, 7.508314294218028, -1.6698217915190732, -3.724788336435787, 0.9780934296709383, 3.5603499541912154, -3.688564215409304, -7.708285317073827, 8.905520842075244, 1.114754170094212, 8.150946752603886, -9.597424977191801, -6.483975462820957, -9.867025199752156, 2.2758624941699708]
warriorv3,W,most_fit,13,4,14.541666666666666,[-9.206668925240766, 0.46439987693736207, -4.243421070296598, 2.500776867990586, -0.3650013841396067, -0.9365588564010352, 9.169870100641706, 8.554686947411533, 6.498323223590283, 7.535773901931282, -0.5256028433840054, -1.793645091119327, 4.7372734059884625, -6.217831834179792, -5.484159837998648, 5.732531168240643, -6.268097913929314, 1.5790775714886767, -2.0947944907594866, -7.590179691483694, 5.289212641484882]
warriorv3,W,biggest_hand,22,3,0.9583333333333334,[-6.5059813341516275, -5.357905520317415, -4.232169885114452, -5.0402510586455795, -6.209127084337707, 4.994317362232545, 3.399905477735386, 5.749460391264318, -5.0172959626466636, 2.864682889519699, 2.235088401646099, 1.9976809178160089, -2.93712771577213, 6.988089231067953, 6.280835205890078, -3.4834300791206108, 2.493244710101168, 8.225365205689208, -4.5245373825681074, 9.765808862978606, 0.400443000015656]
warriorv3,W,smallest_hand,7,8,1.8333333333333333,[2.3217547409966617, -2.836857533403525, -7.657261521002024, 3.2922410000643865, 2.728401012687378, -1.851192346670981, 3.602016400061359, 1.6429718185013762, 6.163595304311624, -8.572980115777716, 1.645024757406624, 7.680465875504204, 4.917839914631706, -9.751069659684175, 0.011582738105390789, -0.9889059721629483, -9.57907549943483, -0.6910026301795558, -7.595596056372731, -2.8433499479785818, 7.324071080973162]
warriorv3,W,most_turns,14,13,1.8333333333333333,[-4.0882082605964225, 8.634079094020993, -6.537384073700303, 1.292963954301598, 4.847439457463704, 8.546496053528717, 8.282905975260533, 0.6619614179620683, 4.674338932787126, -8.93601786436642, 4.226542742072359, 9.424399459796525, -6.100067690823224, 6.68386600014793, 2.248943072606002, -7.044602328119394, -4.36282736083027, 1.215962311285196, 6.61507281258147, 1.4810682992735575, 8.38042992172447]
warriorv3,W,least_turns,20,3,0.6666666666666666,[-6.696519942579908, 8.455107593519308, -7.838968506148287, -3.6282299179657063, -9.643059175620161, 5.473346240970923, 9.406103244918718, 2.4430039868717905, -5.689187681698384, 7.84755870387945, -4.047878543350274, -7.852536597951945, -2.1267580363947776, 8.600883328176238, -2.5084798156580828, -9.285573204758386, -1.2085811879611459, 5.458806390166593, 2.153499409056023, 9.088973540523966, -1.4363056108427266]
